x	y
0.226492235954691	0.326732673267327
0.225889219960192	0.277227722772277
0.225717746217681	0.524752475247525
0.224003008792564	0.376237623762376
0.220916481427355	0.574257425742574
0.21774421719089	0.475247524752475
0.21491204254374	0.722772277227723
0.213368778861135	0.425742574257426
0.210878122751154	0.623762376237624
0.207361482081811	0.871287128712871
0.204703639072881	0.0792079207920792
0.202044367116097	0.524752475247525
0.197328839197027	0.574257425742574
0.196725823202528	0.277227722772277
0.196041357180336	0.871287128712871
0.195354033262435	0.673267326732673
0.194582401421133	0.475247524752475
0.190981452828389	0.326732673267327
0.183690960875936	0.722772277227723
0.182833592163378	0.178217821782178
0.182574952601756	0.425742574257426
0.181458944327577	0.326732673267327
0.17914404880367	0.0297029702970297
0.173652602199735	0.524752475247525
0.172538022873409	0.574257425742574
0.170481766911124	0.0297029702970297
0.170138819426101	0.722772277227723
0.169622969250712	0.821782178217822
0.168668432084064	0.128712871287129
0.167978250270455	0.920792079207921
0.165573331031729	0.97029702970297
0.164710246527754	0.871287128712871
0.164111517376818	0.277227722772277
0.163765711996086	0.475247524752475
0.163424193458917	0.821782178217822
0.162130995650808	0.673267326732673
0.155534972355528	0.920792079207921
0.15527776174176	0.0792079207920792
0.153820234930412	0.227722772277228
0.15356159536879	0.178217821782178
0.149703436162278	0.326732673267327
0.147988698737162	0.524752475247525
0.145756682188803	0.0792079207920792
0.140609612017745	0.0792079207920792
0.140010882866809	0.178217821782178
0.137438776729135	0.722772277227723
0.135292497052031	0.623762376237624
0.13306333839938	0.871287128712871
0.126458741416974	0.722772277227723
0.125601372704416	0.673267326732673
0.125342733142794	0.524752475247525
0.123199311361399	0.227722772277228
0.122942100747631	0.920792079207921
0.119424031130435	0.277227722772277
0.117623556834062	0.475247524752475
0.117282038296894	0.0297029702970297
0.111877757512069	0.524752475247525
0.110674583418779	0.574257425742574
0.108702635379895	0.0297029702970297
0.108359687894872	0.722772277227723
0.107759529796081	0.821782178217822
0.1065592135985	0.871287128712871
0.105528942195576	0.425742574257426
0.10484304722553	0.524752475247525
0.102958265005756	0.920792079207921
0.102699625444134	0.0792079207920792
0.102013730474088	0.623762376237624
0.10175651986032	0.821782178217822
0.100469037843629	0.673267326732673
0.0937772750421129	0.920792079207921
0.0935200644283455	0.0792079207920792
0.0920625376169967	0.227722772277228
0.0919768007457409	0.178217821782178
0.0905207028822463	0.128712871287129
0.0901763264493688	0.722772277227723
0.0892317919177006	0.821782178217822
0.0883758521529968	0.326732673267327
0.087265559670234	0.871287128712871
0.0865725199609162	0.425742574257426
0.0863153093471488	0.524752475247525
0.0841718875657535	0.0792079207920792
0.0790248173946963	0.0792079207920792
0.0783389224246498	0.178217821782178
0.0760240269007429	0.425742574257426
0.0742849973621042	0.772277227722772
0.0716471596231338	0.623762376237624
0.0713142147730904	0.673267326732673
0.0711427410305788	0.475247524752475
0.0694265746576083	0.326732673267327
0.0539739325616026	0.821782178217822
0.0532851796958476	0.326732673267327
0.0501014838765485	0.524752475247525
0.0458017797830695	0.97029702970297
0.0454545454544835	0.425742574257426
